x;y;z;Label;adl;feature_1;feature_2;feature_3
15;49;37;1;brush_teeth;29.0;51.0;37.0
28;52;41;1;brush_teeth;29.0;51.0;37.0
45;62;37;1;brush_teeth;29.0;51.0;37.0
51;59;32;1;brush_teeth;29.0;51.0;37.0
40;55;36;1;brush_teeth;29.0;51.0;37.0
24;55;36;1;brush_teeth;29.0;51.0;37.0
0;45;44;1;brush_teeth;29.0;51.0;37.0
8;58;39;1;brush_teeth;29.0;50.0;37.0
14;57;31;1;brush_teeth;29.0;50.0;37.0
22;59;38;1;brush_teeth;29.0;50.0;37.0
40;60;41;1;brush_teeth;29.0;50.0;37.0
57;63;30;1;brush_teeth;29.0;50.0;37.0
46;43;35;1;brush_teeth;29.0;50.0;37.0
26;41;32;1;brush_teeth;29.0;50.0;37.0
8;51;39;1;brush_teeth;29.0;50.0;37.0
1;44;38;1;brush_teeth;29.0;50.0;37.0
13;49;41;1;brush_teeth;29.0;50.0;37.0
28;58;42;1;brush_teeth;29.0;50.0;37.0
47;57;39;1;brush_teeth;29.0;50.0;37.0
51;61;34;1;brush_teeth;28.0;50.0;37.0
41;49;35;1;brush_teeth;28.0;50.0;37.0
19;49;39;1;brush_teeth;28.0;50.0;37.0
0;45;45;1;brush_teeth;28.0;50.0;37.0
9;57;38;1;brush_teeth;28.0;50.0;37.0
18;47;40;1;brush_teeth;28.0;50.0;37.0
31;57;44;1;brush_teeth;28.0;50.0;37.0
42;59;44;1;brush_teeth;28.0;50.0;37.0
50;60;37;1;brush_teeth;28.0;50.0;37.0
44;49;37;1;brush_teeth;28.0;50.0;37.0
29;47;37;1;brush_teeth;28.0;50.0;37.0
6;47;44;1;brush_teeth;28.0;50.0;37.0
1;46;41;1;brush_teeth;28.0;50.0;37.0
15;48;39;1;brush_teeth;28.0;50.0;37.0
25;61;43;1;brush_teeth;28.0;50.0;37.0
36;49;50;1;brush_teeth;27.0;50.0;37.0
48;57;41;1;brush_teeth;27.0;50.0;37.0
45;46;41;1;brush_teeth;27.0;50.0;37.0
31;43;38;1;brush_teeth;27.0;50.0;37.0
13;47;40;1;brush_teeth;27.0;50.0;37.0
1;47;47;1;brush_teeth;27.0;50.0;37.0
8;56;47;1;brush_teeth;27.0;50.0;37.0
20;52;48;1;brush_teeth;27.0;50.0;37.0
40;50;48;1;brush_teeth;27.0;50.0;37.0
56;61;40;1;brush_teeth;27.0;50.0;37.0
46;44;43;1;brush_teeth;27.0;50.0;37.0
23;40;44;1;brush_teeth;27.0;50.0;37.0
14;47;42;1;brush_teeth;27.0;50.0;37.0
3;43;45;1;brush_teeth;27.0;50.0;37.0
11;50;44;1;brush_teeth;27.0;50.0;37.0
23;53;51;1;brush_teeth;27.0;50.0;37.0
39;50;50;1;brush_teeth;27.0;50.0;37.0
53;57;41;1;brush_teeth;27.0;50.0;37.0
44;45;45;1;brush_teeth;27.0;50.0;37.0
26;45;45;1;brush_teeth;27.0;50.0;37.0
11;47;42;1;brush_teeth;27.0;50.0;37.0
5;45;43;1;brush_teeth;27.0;50.0;37.0
13;48;44;1;brush_teeth;27.0;50.0;37.0
26;53;51;1;brush_teeth;27.0;50.0;37.0
42;51;48;1;brush_teeth;27.0;50.0;37.0
49;54;42;1;brush_teeth;27.0;50.0;37.0
45;48;43;1;brush_teeth;27.0;50.0;37.0
25;50;45;1;brush_teeth;27.0;50.0;37.0
9;48;42;1;brush_teeth;27.0;50.0;37.0
5;43;45;1;brush_teeth;27.0;50.0;37.0
12;47;43;1;brush_teeth;27.0;50.0;37.0
23;47;46;1;brush_teeth;27.0;50.0;37.0
36;48;51;1;brush_teeth;27.0;50.0;37.0
54;58;42;1;brush_teeth;27.0;50.0;37.0
46;42;40;1;brush_teeth;27.0;50.0;37.0
38;47;39;1;brush_teeth;27.0;50.0;37.0
13;47;44;1;brush_teeth;27.0;50.0;37.0
4;44;41;1;brush_teeth;26.0;50.0;37.0
13;46;40;1;brush_teeth;26.0;50.0;37.0
29;52;45;1;brush_teeth;26.0;50.0;37.0
53;61;43;1;brush_teeth;26.0;50.0;37.0
47;44;42;1;brush_teeth;26.0;50.0;37.0
38;50;48;1;brush_teeth;26.0;50.0;37.0
9;46;45;1;brush_teeth;26.0;50.0;37.0
7;46;38;1;brush_teeth;26.0;50.0;37.0
17;45;39;1;brush_teeth;26.0;50.0;37.0
36;55;41;1;brush_teeth;26.0;50.0;37.0
55;61;35;1;brush_teeth;26.0;50.0;37.0
47;50;37;1;brush_teeth;26.0;50.0;37.0
28;51;46;1;brush_teeth;26.0;50.0;37.0
8;53;43;1;brush_teeth;26.0;50.0;37.0
9;43;40;1;brush_teeth;26.0;50.0;37.0
20;43;41;1;brush_teeth;26.0;50.0;37.0
39;46;42;1;brush_teeth;26.0;50.0;37.0
54;63;35;1;brush_teeth;26.0;50.0;37.0
48;53;38;1;brush_teeth;26.0;50.0;37.0
34;51;42;1;brush_teeth;26.0;50.0;37.0
9;47;40;1;brush_teeth;26.0;50.0;37.0
9;47;34;1;brush_teeth;26.0;50.0;37.0
20;45;35;1;brush_teeth;26.0;50.0;37.0
44;54;36;1;brush_teeth;26.0;50.0;37.0
50;63;34;1;brush_teeth;26.0;50.0;37.0
37;60;39;1;brush_teeth;26.0;50.0;37.0
19;41;34;1;brush_teeth;27.0;50.0;37.0
13;43;32;1;brush_teeth;27.0;50.0;37.0
25;49;35;1;brush_teeth;27.0;50.0;37.0
32;53;26;1;brush_teeth;27.0;50.0;37.0
35;63;31;1;brush_teeth;27.0;50.0;37.0
38;63;33;1;brush_teeth;27.0;50.0;37.0
33;45;31;1;brush_teeth;27.0;50.0;37.0
26;56;29;1;brush_teeth;27.0;50.0;37.0
22;36;31;1;brush_teeth;27.0;50.0;37.0
25;38;33;1;brush_teeth;27.0;50.0;37.0
34;51;34;1;brush_teeth;27.0;50.0;37.0
33;63;25;1;brush_teeth;27.0;50.0;37.0
34;62;18;1;brush_teeth;27.0;50.0;37.0
27;42;22;1;brush_teeth;27.0;50.0;37.0
28;29;31;1;brush_teeth;27.0;50.0;37.0
29;52;37;1;brush_teeth;27.0;50.0;37.0
34;57;31;1;brush_teeth;27.0;50.0;37.0
35;63;15;1;brush_teeth;27.0;50.0;37.0
38;61;21;1;brush_teeth;27.0;50.0;37.0
28;30;32;1;brush_teeth;27.0;50.0;37.0
27;43;39;1;brush_teeth;27.0;50.0;37.0
27;51;32;1;brush_teeth;27.0;50.0;37.0
33;63;14;1;brush_teeth;27.0;50.0;37.0
37;60;18;1;brush_teeth;27.0;50.0;37.0
29;31;32;1;brush_teeth;27.0;50.0;37.0
29;33;36;1;brush_teeth;27.0;50.0;37.0
28;52;36;1;brush_teeth;27.0;50.0;37.0
32;63;19;1;brush_teeth;27.0;50.0;37.0
37;63;16;1;brush_teeth;27.0;50.0;37.0
29;42;30;1;brush_teeth;27.0;50.0;37.0
26;29;41;1;brush_teeth;27.0;50.0;37.0
33;48;35;1;brush_teeth;27.0;50.0;37.0
41;63;14;1;brush_teeth;27.0;50.0;37.0
34;46;20;1;brush_teeth;27.0;50.0;37.0
21;35;34;1;brush_teeth;27.0;50.0;37.0
14;56;36;1;brush_teeth;27.0;50.0;37.0
15;56;38;1;brush_teeth;27.0;50.0;37.0
12;57;32;1;brush_teeth;27.0;50.0;37.0
21;59;25;1;brush_teeth;27.0;50.0;37.0
24;62;22;1;brush_teeth;27.0;50.0;37.0
29;60;27;1;brush_teeth;27.0;50.0;37.0
29;55;26;1;brush_teeth;27.0;50.0;37.0
29;52;31;1;brush_teeth;27.0;50.0;37.0
28;47;36;1;brush_teeth;27.0;50.0;37.0
29;51;37;1;brush_teeth;27.0;50.0;37.0
25;45;36;1;brush_teeth;27.0;50.0;37.0
25;46;36;1;brush_teeth;27.0;50.0;37.0
22;48;36;1;brush_teeth;27.0;50.0;37.0
22;47;36;1;brush_teeth;27.0;50.0;37.0
18;47;38;1;brush_teeth;27.0;50.0;37.0
20;48;38;1;brush_teeth;27.0;50.0;37.0
19;50;38;1;brush_teeth;27.0;50.0;37.0
17;49;38;1;brush_teeth;27.0;50.0;37.0
17;53;37;1;brush_teeth;27.0;50.0;37.0
19;51;38;1;brush_teeth;27.0;50.0;37.0
19;49;37;1;brush_teeth;27.0;50.0;36.0
21;48;37;1;brush_teeth;27.0;50.0;36.0
19;51;36;1;brush_teeth;27.0;50.0;36.0
21;49;36;1;brush_teeth;27.0;50.0;36.0
21;49;36;1;brush_teeth;27.0;50.0;36.0
22;48;37;1;brush_teeth;27.0;50.0;36.0
21;48;34;1;brush_teeth;28.0;50.0;36.0
21;48;37;1;brush_teeth;28.0;50.0;36.0
21;49;37;1;brush_teeth;28.0;50.0;36.0
21;49;36;1;brush_teeth;28.0;50.0;36.0
21;49;35;1;brush_teeth;27.0;50.0;36.0
21;50;37;1;brush_teeth;27.0;50.0;36.0
23;50;36;1;brush_teeth;27.0;50.0;36.0
26;48;37;1;brush_teeth;27.0;50.0;36.0
25;50;36;1;brush_teeth;28.0;50.0;36.0
24;50;36;1;brush_teeth;28.0;50.0;36.0
23;49;36;1;brush_teeth;28.0;50.0;36.0
21;51;35;1;brush_teeth;28.0;50.0;36.0
18;51;35;1;brush_teeth;27.0;50.0;36.0
20;50;36;1;brush_teeth;27.0;50.0;36.0
18;50;37;1;brush_teeth;28.0;50.0;36.0
20;50;37;1;brush_teeth;28.0;50.0;36.0
20;50;36;1;brush_teeth;28.0;50.0;36.0
21;50;36;1;brush_teeth;28.0;50.0;36.0
22;50;36;1;brush_teeth;27.0;50.0;36.0
23;51;37;1;brush_teeth;27.0;50.0;36.0
22;52;37;1;brush_teeth;27.0;50.0;36.0
23;52;36;1;brush_teeth;27.0;50.0;36.0
20;50;36;1;brush_teeth;27.0;50.0;36.0
20;49;37;1;brush_teeth;27.0;50.0;36.0
21;51;37;1;brush_teeth;27.0;50.0;36.0
21;50;38;1;brush_teeth;27.0;50.0;36.0
22;50;38;1;brush_teeth;27.0;50.0;36.0
23;51;39;1;brush_teeth;27.0;50.0;36.0
23;50;40;1;brush_teeth;27.0;50.0;36.0
25;51;39;1;brush_teeth;27.0;50.0;36.0
26;53;41;1;brush_teeth;27.0;50.0;36.0
27;51;40;1;brush_teeth;27.0;50.0;36.0
29;52;38;1;brush_teeth;27.0;50.0;36.0
26;52;37;1;brush_teeth;27.0;50.0;36.0
27;52;38;1;brush_teeth;27.0;50.0;36.0
27;55;37;1;brush_teeth;27.0;50.0;36.0
26;58;36;1;brush_teeth;27.0;50.0;36.0
25;54;34;1;brush_teeth;27.0;50.0;36.0
26;58;37;1;brush_teeth;27.0;50.0;36.0
28;42;40;1;brush_teeth;27.0;50.0;36.0
31;23;41;1;brush_teeth;27.0;50.0;36.0
32;49;45;1;brush_teeth;27.0;50.0;36.0
30;60;35;1;brush_teeth;27.0;50.0;36.0
27;63;29;1;brush_teeth;27.0;50.0;36.0
27;53;27;1;brush_teeth;27.0;49.0;36.0
28;39;34;1;brush_teeth;27.0;49.0;36.0
28;22;41;1;brush_teeth;27.0;50.0;36.0
28;51;45;1;brush_teeth;27.0;50.0;36.0
30;62;35;1;brush_teeth;27.0;50.0;36.0
32;63;26;1;brush_teeth;27.0;50.0;36.0
30;56;28;1;brush_teeth;27.0;49.0;36.0
30;34;36;1;brush_teeth;27.0;49.0;36.0
26;27;44;1;brush_teeth;27.0;49.0;36.0
28;50;40;1;brush_teeth;27.0;49.0;36.0
27;54;35;1;brush_teeth;27.0;49.0;36.0
22;63;20;1;brush_teeth;27.0;49.0;36.0
33;61;23;1;brush_teeth;27.0;49.0;36.0
32;44;31;1;brush_teeth;27.0;49.0;36.0
31;31;42;1;brush_teeth;27.0;49.0;36.0
32;46;47;1;brush_teeth;27.0;49.0;36.0
31;60;40;1;brush_teeth;27.0;49.0;36.0
31;63;26;1;brush_teeth;27.0;49.0;36.0
30;54;26;1;brush_teeth;27.0;49.0;36.0
26;36;29;1;brush_teeth;27.0;49.0;36.0
26;26;40;1;brush_teeth;27.0;49.0;36.0
29;45;39;1;brush_teeth;27.0;49.0;36.0
28;62;29;1;brush_teeth;27.0;49.0;36.0
34;63;24;1;brush_teeth;27.0;49.0;36.0
31;44;30;1;brush_teeth;27.0;49.0;36.0
30;28;39;1;brush_teeth;26.0;49.0;36.0
25;33;48;1;brush_teeth;26.0;49.0;36.0
29;46;43;1;brush_teeth;27.0;49.0;36.0
26;63;25;1;brush_teeth;27.0;49.0;36.0
35;63;22;1;brush_teeth;27.0;49.0;36.0
28;40;34;1;brush_teeth;27.0;49.0;36.0
31;36;41;1;brush_teeth;27.0;49.0;36.0
24;49;43;1;brush_teeth;27.0;49.0;36.0
26;61;33;1;brush_teeth;27.0;49.0;36.0
28;63;27;1;brush_teeth;27.0;49.0;36.0
34;63;19;1;brush_teeth;27.0;49.0;36.0
30;48;32;1;brush_teeth;27.0;49.0;36.0
28;29;39;1;brush_teeth;27.0;49.0;36.0
25;45;45;1;brush_teeth;27.0;49.0;36.0
27;62;29;1;brush_teeth;27.0;49.0;36.0
37;63;18;1;brush_teeth;27.0;49.0;36.0
34;51;22;1;brush_teeth;27.0;49.0;36.0
29;31;36;1;brush_teeth;27.0;49.0;36.0
26;43;41;1;brush_teeth;27.0;49.0;36.0
29;59;33;1;brush_teeth;27.0;49.0;36.0
34;63;19;1;brush_teeth;27.0;49.0;36.0
38;57;23;1;brush_teeth;27.0;49.0;36.0
28;36;32;1;brush_teeth;27.0;49.0;36.0
27;32;41;1;brush_teeth;27.0;49.0;36.0
29;49;40;1;brush_teeth;27.0;49.0;36.0
30;62;26;1;brush_teeth;27.0;49.0;36.0
33;63;21;1;brush_teeth;27.0;49.0;37.0
33;47;28;1;brush_teeth;27.0;49.0;37.0
29;34;37;1;brush_teeth;27.0;49.0;37.0
26;43;39;1;brush_teeth;27.0;49.0;37.0
26;58;29;1;brush_teeth;27.0;49.0;37.0
29;63;22;1;brush_teeth;27.0;49.0;37.0
32;53;28;1;brush_teeth;27.0;49.0;37.0
25;28;35;1;brush_teeth;27.0;49.0;37.0
26;34;38;1;brush_teeth;27.0;49.0;37.0
28;50;37;1;brush_teeth;27.0;49.0;37.0
28;62;30;1;brush_teeth;26.0;49.0;37.0
28;63;20;1;brush_teeth;26.0;49.0;37.0
27;49;26;1;brush_teeth;26.0;49.0;37.0
30;32;35;1;brush_teeth;26.0;49.0;37.0
24;40;39;1;brush_teeth;26.0;49.0;37.0
26;50;34;1;brush_teeth;26.0;49.0;37.0
27;63;25;1;brush_teeth;26.0;49.0;37.0
34;62;24;1;brush_teeth;26.0;49.0;37.0
28;40;29;1;brush_teeth;26.0;49.0;37.0
28;31;37;1;brush_teeth;26.0;49.0;37.0
26;49;38;1;brush_teeth;26.0;49.0;37.0
25;63;24;1;brush_teeth;26.0;49.0;37.0
31;63;20;1;brush_teeth;26.0;49.0;37.0
33;58;24;1;brush_teeth;26.0;49.0;37.0
27;32;33;1;brush_teeth;26.0;49.0;37.0
27;37;40;1;brush_teeth;26.0;49.0;37.0
27;49;36;1;brush_teeth;26.0;49.0;37.0
29;63;21;1;brush_teeth;26.0;49.0;37.0
36;63;20;1;brush_teeth;26.0;49.0;37.0
30;44;29;1;brush_teeth;26.0;49.0;37.0
27;33;35;1;brush_teeth;26.0;49.0;37.0
28;44;35;1;brush_teeth;26.0;49.0;37.0
29;63;23;1;brush_teeth;26.0;49.0;37.0
36;63;17;1;brush_teeth;26.0;49.0;37.0
30;47;30;1;brush_teeth;26.0;49.0;37.0
30;34;37;1;brush_teeth;26.0;49.0;37.0
26;52;37;1;brush_teeth;26.0;49.0;37.0
30;63;23;1;brush_teeth;26.0;49.0;37.0
36;63;17;1;brush_teeth;26.0;49.0;37.0
28;46;25;1;brush_teeth;26.0;49.0;37.0
27;38;34;1;brush_teeth;26.0;49.0;37.0
28;39;36;1;brush_teeth;26.0;49.0;37.0
34;48;31;1;brush_teeth;26.0;49.0;37.0
36;63;21;1;brush_teeth;26.0;49.0;37.0
37;61;18;1;brush_teeth;26.0;49.0;37.0
28;42;30;1;brush_teeth;26.0;49.0;37.0
27;33;45;1;brush_teeth;26.0;49.0;37.0
25;51;39;1;brush_teeth;26.0;49.0;37.0
32;63;26;1;brush_teeth;26.0;49.0;37.0
35;51;24;1;brush_teeth;26.0;49.0;37.0
24;42;35;1;brush_teeth;26.0;49.0;37.0
24;45;39;1;brush_teeth;26.0;49.0;37.0
28;62;34;1;brush_teeth;26.0;49.0;37.0
32;63;34;1;brush_teeth;26.0;49.0;38.0
35;54;30;1;brush_teeth;26.0;49.0;38.0
35;56;27;1;brush_teeth;26.0;49.0;38.0
33;52;33;1;brush_teeth;26.0;49.0;38.0
27;47;32;1;brush_teeth;26.0;49.0;38.0
22;51;33;1;brush_teeth;26.0;49.0;38.0
17;43;42;1;brush_teeth;27.0;49.0;38.0
10;46;48;1;brush_teeth;27.0;49.0;38.0
16;48;39;1;brush_teeth;27.0;49.0;38.0
33;49;34;1;brush_teeth;27.0;49.0;38.0
49;50;32;1;brush_teeth;27.0;49.0;38.0
48;62;29;1;brush_teeth;27.0;49.0;38.0
32;50;43;1;brush_teeth;27.0;49.0;38.0
8;46;47;1;brush_teeth;27.0;50.0;38.0
16;54;43;1;brush_teeth;27.0;49.0;38.0
39;50;33;1;brush_teeth;27.0;49.0;38.0
29;62;33;1;brush_teeth;27.0;49.0;38.0
23;35;33;1;brush_teeth;27.0;49.0;38.0
22;49;35;1;brush_teeth;27.0;49.0;38.0
17;49;40;1;brush_teeth;27.0;49.0;38.0
15;55;38;1;brush_teeth;27.0;49.0;38.0
20;52;41;1;brush_teeth;27.0;49.0;38.0
21;60;39;1;brush_teeth;27.0;49.0;38.0
24;54;38;1;brush_teeth;27.0;49.0;38.0
24;48;40;1;brush_teeth;27.0;49.0;38.0
25;47;40;1;brush_teeth;27.0;49.0;38.0
25;46;42;1;brush_teeth;27.0;49.0;38.0
26;48;41;1;brush_teeth;27.0;49.0;38.0
23;46;41;1;brush_teeth;27.0;49.0;38.0
21;45;40;1;brush_teeth;27.0;49.0;38.0
21;46;40;1;brush_teeth;27.0;49.0;38.0
19;48;41;1;brush_teeth;27.0;49.0;38.0
18;46;42;1;brush_teeth;27.0;49.0;38.0
18;45;43;1;brush_teeth;27.0;49.0;38.0
19;48;42;1;brush_teeth;27.0;49.0;38.0
18;46;42;1;brush_teeth;27.0;49.0;38.0
18;47;43;1;brush_teeth;27.0;49.0;38.0
19;47;42;1;brush_teeth;27.0;49.0;38.0
18;47;43;1;brush_teeth;27.0;49.0;38.0
19;47;42;1;brush_teeth;27.0;49.0;38.0
23;47;41;1;brush_teeth;27.0;49.0;38.0
24;47;41;1;brush_teeth;27.0;49.0;38.0
26;47;40;1;brush_teeth;27.0;49.0;38.0
27;47;40;1;brush_teeth;27.0;49.0;38.0
28;45;40;1;brush_teeth;27.0;49.0;38.0
24;46;43;1;brush_teeth;27.0;49.0;38.0
21;48;42;1;brush_teeth;27.0;49.0;38.0
20;49;42;1;brush_teeth;27.0;49.0;38.0
15;50;43;1;brush_teeth;27.0;49.0;38.0
15;49;42;1;brush_teeth;27.0;49.0;38.0
16;49;42;1;brush_teeth;27.0;49.0;38.0
14;48;43;1;brush_teeth;26.0;49.0;38.0
16;48;42;1;brush_teeth;26.0;49.0;38.0
17;49;43;1;brush_teeth;26.0;49.0;38.0
20;47;42;1;brush_teeth;26.0;49.0;38.0
23;47;42;1;brush_teeth;26.0;49.0;38.0
24;48;42;1;brush_teeth;26.0;49.0;38.0
24;47;41;1;brush_teeth;26.0;49.0;38.0
24;47;40;1;brush_teeth;26.0;49.0;38.0
25;48;41;1;brush_teeth;26.0;49.0;38.0
28;46;42;1;brush_teeth;26.0;49.0;38.0
28;48;42;1;brush_teeth;26.0;49.0;38.0
29;52;41;1;brush_teeth;26.0;49.0;38.0
25;49;41;1;brush_teeth;26.0;49.0;38.0
20;49;44;1;brush_teeth;26.0;49.0;38.0
15;48;42;1;brush_teeth;26.0;49.0;38.0
16;46;43;1;brush_teeth;26.0;49.0;38.0
19;47;44;1;brush_teeth;26.0;49.0;38.0
20;48;44;1;brush_teeth;26.0;49.0;38.0
21;49;45;1;brush_teeth;26.0;49.0;38.0
22;49;48;1;brush_teeth;26.0;49.0;38.0
23;49;46;1;brush_teeth;26.0;49.0;38.0
25;50;45;1;brush_teeth;26.0;49.0;38.0
32;50;43;1;brush_teeth;26.0;49.0;38.0
30;49;44;1;brush_teeth;26.0;49.0;38.0
30;48;43;1;brush_teeth;25.0;49.0;38.0
27;49;43;1;brush_teeth;25.0;49.0;38.0
28;47;42;1;brush_teeth;25.0;49.0;38.0
28;48;40;1;brush_teeth;25.0;49.0;38.0
32;48;41;1;brush_teeth;25.0;49.0;38.0
30;54;38;1;brush_teeth;25.0;49.0;38.0
34;39;35;1;brush_teeth;25.0;49.0;38.0
29;48;38;1;brush_teeth;25.0;49.0;38.0
20;51;36;1;brush_teeth;25.0;49.0;38.0
6;43;39;1;brush_teeth;25.0;49.0;38.0
5;47;47;1;brush_teeth;25.0;49.0;38.0
13;62;45;1;brush_teeth;25.0;49.0;38.0
36;43;41;1;brush_teeth;25.0;49.0;38.0
60;62;35;1;brush_teeth;25.0;49.0;38.0
47;58;38;1;brush_teeth;25.0;49.0;38.0
34;49;42;1;brush_teeth;25.0;49.0;38.0
6;50;45;1;brush_teeth;25.0;49.0;38.0
2;34;40;1;brush_teeth;25.0;49.0;38.0
12;48;39;1;brush_teeth;25.0;49.0;38.0
31;49;38;1;brush_teeth;25.0;49.0;38.0
49;62;35;1;brush_teeth;25.0;49.0;38.0
51;60;34;1;brush_teeth;25.0;49.0;38.0
39;49;38;1;brush_teeth;25.0;49.0;38.0
13;57;43;1;brush_teeth;25.0;49.0;38.0
0;41;50;1;brush_teeth;25.0;49.0;38.0
7;61;37;1;brush_teeth;25.0;49.0;38.0
25;48;37;1;brush_teeth;25.0;50.0;38.0
51;59;37;1;brush_teeth;25.0;50.0;38.0
51;60;34;1;brush_teeth;25.0;50.0;38.0
43;47;44;1;brush_teeth;25.0;50.0;38.0
18;53;38;1;brush_teeth;25.0;50.0;38.0
0;46;47;1;brush_teeth;25.0;50.0;38.0
1;39;40;1;brush_teeth;25.0;50.0;38.0
12;45;41;1;brush_teeth;25.0;50.0;38.0
29;59;43;1;brush_teeth;25.0;50.0;38.0
50;62;36;1;brush_teeth;25.0;50.0;38.0
52;61;29;1;brush_teeth;25.0;50.0;38.0
35;45;42;1;brush_teeth;25.0;50.0;38.0
12;54;43;1;brush_teeth;25.0;50.0;38.0
0;39;51;1;brush_teeth;25.0;50.0;38.0
6;56;36;1;brush_teeth;25.0;50.0;38.0
23;53;38;1;brush_teeth;25.0;50.0;38.0
42;49;41;1;brush_teeth;25.0;50.0;38.0
55;63;35;1;brush_teeth;25.0;50.0;38.0
43;48;37;1;brush_teeth;25.0;50.0;38.0
25;44;37;1;brush_teeth;25.0;50.0;38.0
3;50;42;1;brush_teeth;25.0;50.0;38.0
2;50;39;1;brush_teeth;25.0;50.0;38.0
19;44;33;1;brush_teeth;25.0;50.0;38.0
43;47;39;1;brush_teeth;25.0;50.0;38.0
60;62;35;1;brush_teeth;25.0;49.0;39.0
45;48;44;1;brush_teeth;25.0;49.0;39.0
25;50;42;1;brush_teeth;25.0;50.0;39.0
8;51;38;1;brush_teeth;25.0;50.0;39.0
2;41;36;1;brush_teeth;25.0;50.0;39.0
13;50;38;1;brush_teeth;25.0;49.0;39.0
31;53;41;1;brush_teeth;25.0;49.0;39.0
48;54;41;1;brush_teeth;25.0;50.0;39.0
41;57;37;1;brush_teeth;25.0;50.0;39.0
37;53;31;1;brush_teeth;25.0;50.0;39.0
15;52;38;1;brush_teeth;25.0;49.0;39.0
3;49;39;1;brush_teeth;25.0;49.0;39.0
8;48;43;1;brush_teeth;25.0;49.0;39.0
25;51;35;1;brush_teeth;25.0;50.0;39.0
40;46;42;1;brush_teeth;25.0;50.0;39.0
59;60;30;1;brush_teeth;25.0;50.0;39.0
42;51;37;1;brush_teeth;25.0;50.0;39.0
20;52;35;1;brush_teeth;25.0;50.0;39.0
5;49;40;1;brush_teeth;25.0;50.0;39.0
6;56;40;1;brush_teeth;25.0;50.0;39.0
16;46;44;1;brush_teeth;25.0;50.0;39.0
34;53;41;1;brush_teeth;25.0;50.0;39.0
55;53;30;1;brush_teeth;25.0;50.0;39.0
46;46;33;1;brush_teeth;25.0;50.0;39.0
25;51;42;1;brush_teeth;25.0;50.0;39.0
9;51;42;1;brush_teeth;25.0;50.0;39.0
3;49;45;1;brush_teeth;25.0;50.0;39.0
13;51;38;1;brush_teeth;25.0;50.0;39.0
22;52;41;1;brush_teeth;25.0;49.0;39.0
44;55;36;1;brush_teeth;25.0;49.0;39.0
57;63;28;1;brush_teeth;25.0;50.0;39.0
39;53;28;1;brush_teeth;25.0;50.0;39.0
21;56;39;1;brush_teeth;25.0;50.0;39.0
4;55;42;1;brush_teeth;25.0;50.0;39.0
5;49;37;1;brush_teeth;25.0;50.0;39.0
14;51;35;1;brush_teeth;25.0;50.0;39.0
27;56;44;1;brush_teeth;25.0;50.0;39.0
43;53;40;1;brush_teeth;25.0;50.0;39.0
52;61;28;1;brush_teeth;25.0;49.0;39.0
38;44;30;1;brush_teeth;25.0;50.0;39.0
20;48;38;1;brush_teeth;25.0;50.0;39.0
8;54;42;1;brush_teeth;25.0;50.0;39.0
4;50;40;1;brush_teeth;25.0;50.0;39.0
15;47;42;1;brush_teeth;25.0;50.0;39.0
31;55;42;1;brush_teeth;25.0;50.0;39.0
53;53;33;1;brush_teeth;25.0;50.0;39.0
50;56;33;1;brush_teeth;26.0;50.0;39.0
20;53;48;1;brush_teeth;26.0;50.0;38.0
0;48;45;1;brush_teeth;26.0;50.0;38.0
7;56;38;1;brush_teeth;26.0;50.0;38.0
26;51;39;1;brush_teeth;26.0;50.0;38.0
51;57;32;1;brush_teeth;26.0;50.0;38.0
37;55;41;1;brush_teeth;26.0;50.0;38.0
11;41;46;1;brush_teeth;26.0;50.0;38.0
17;53;38;1;brush_teeth;26.0;50.0;38.0
35;47;31;1;brush_teeth;26.0;50.0;38.0
37;57;38;1;brush_teeth;26.0;50.0;38.0
26;60;41;1;brush_teeth;26.0;50.0;38.0
8;40;38;1;brush_teeth;26.0;50.0;38.0
19;52;30;1;brush_teeth;26.0;50.0;38.0
23;52;33;1;brush_teeth;26.0;50.0;38.0
25;43;31;1;brush_teeth;26.0;50.0;38.0
27;51;38;1;brush_teeth;26.0;50.0;38.0
25;63;43;1;brush_teeth;26.0;50.0;38.0
27;43;39;1;brush_teeth;26.0;50.0;38.0
23;44;42;1;brush_teeth;26.0;50.0;38.0
21;48;42;1;brush_teeth;26.0;50.0;38.0
20;51;37;1;brush_teeth;26.0;50.0;38.0
19;50;38;1;brush_teeth;26.0;50.0;38.0
18;46;38;1;brush_teeth;26.0;50.0;38.0
20;49;38;1;brush_teeth;26.0;50.0;38.0
22;50;37;1;brush_teeth;26.0;50.0;38.0
23;46;39;1;brush_teeth;26.0;50.0;38.0
24;46;37;1;brush_teeth;27.0;50.0;38.0
26;49;38;1;brush_teeth;27.0;50.0;38.0
26;49;38;1;brush_teeth;27.0;50.0;38.0
23;49;36;1;brush_teeth;27.0;50.0;38.0
19;49;34;1;brush_teeth;27.0;50.0;38.0
15;52;31;1;brush_teeth;27.0;50.0;38.0
13;52;31;1;brush_teeth;27.0;50.0;38.0
13;53;32;1;brush_teeth;27.0;51.0;37.0
16;53;32;1;brush_teeth;27.0;51.0;37.0
18;52;35;1;brush_teeth;27.0;51.0;37.0
21;51;34;1;brush_teeth;27.0;51.0;37.0
25;51;32;1;brush_teeth;27.0;51.0;37.0
28;51;34;1;brush_teeth;27.0;51.0;37.0
