;feature_1;feature_2;feature_3;Label;gravity_1;gravity_2;gravity_3;bodymotion_1;bodymotion_2;bodymotion_3
393;29;51;41;1;30.0;53.0;32.0;1.0;2.0;-9.0
394;30;63;27;1;31.0;53.0;32.0;1.0;-10.0;5.0
395;38;62;25;1;31.0;52.0;32.0;-7.0;-10.0;7.0
396;33;44;29;1;31.0;51.0;33.0;-2.0;7.0;4.0
397;32;29;33;1;31.0;51.0;33.0;-1.0;22.0;0.0
398;28;51;37;1;31.0;51.0;33.0;3.0;0.0;-4.0
399;29;53;35;1;31.0;52.0;32.0;2.0;-1.0;-3.0
400;28;63;25;1;31.0;51.0;32.0;3.0;-12.0;7.0
401;33;59;26;1;31.0;51.0;32.0;-2.0;-8.0;6.0
402;27;42;33;1;31.0;51.0;33.0;4.0;9.0;0.0
403;29;29;37;1;31.0;51.0;33.0;2.0;22.0;-4.0
404;27;51;41;1;31.0;51.0;32.0;4.0;0.0;-9.0
405;27;63;33;1;31.0;51.0;32.0;4.0;-12.0;-1.0
406;32;63;25;1;31.0;51.0;32.0;-1.0;-12.0;7.0
407;33;53;23;1;31.0;51.0;33.0;-2.0;-2.0;10.0
408;32;40;24;1;31.0;51.0;33.0;-1.0;11.0;9.0
409;35;35;36;1;31.0;51.0;33.0;-4.0;16.0;-3.0
410;28;45;44;1;31.0;51.0;31.0;3.0;6.0;-13.0
411;26;59;34;1;31.0;51.0;31.0;5.0;-8.0;-3.0
412;32;63;21;1;31.0;51.0;31.0;-1.0;-12.0;10.0
413;39;56;22;1;31.0;51.0;33.0;-8.0;-5.0;11.0
414;31;37;33;1;31.0;51.0;33.0;0.0;14.0;0.0
415;30;30;38;1;31.0;52.0;31.0;1.0;22.0;-7.0
416;27;46;39;1;31.0;52.0;31.0;4.0;6.0;-8.0
417;31;63;22;1;31.0;52.0;31.0;0.0;-11.0;9.0
418;40;62;20;1;31.0;52.0;33.0;-9.0;-10.0;13.0
419;33;41;27;1;31.0;52.0;33.0;-2.0;11.0;6.0
420;31;29;36;1;31.0;52.0;33.0;0.0;23.0;-3.0
421;26;47;41;1;31.0;52.0;33.0;5.0;5.0;-8.0
422;27;63;27;1;31.0;52.0;33.0;4.0;-11.0;6.0
423;39;63;20;1;31.0;52.0;33.0;-8.0;-11.0;13.0
424;36;50;27;1;31.0;52.0;33.0;-5.0;2.0;6.0
425;31;36;35;1;31.0;52.0;33.0;0.0;16.0;-2.0
426;29;49;43;1;31.0;52.0;33.0;2.0;3.0;-10.0
427;28;60;33;1;31.0;52.0;33.0;3.0;-8.0;0.0
428;35;63;22;1;31.0;52.0;33.0;-4.0;-11.0;11.0
429;36;56;21;1;31.0;52.0;33.0;-5.0;-4.0;12.0
430;30;40;33;1;31.0;52.0;33.0;1.0;12.0;0.0
431;31;28;41;1;31.0;52.0;33.0;0.0;24.0;-8.0
432;31;47;40;1;31.0;52.0;33.0;0.0;5.0;-7.0
433;32;63;24;1;31.0;52.0;33.0;-1.0;-11.0;9.0
434;41;62;19;1;31.0;52.0;33.0;-10.0;-10.0;14.0
435;33;42;27;1;31.0;52.0;33.0;-2.0;10.0;6.0
436;31;33;41;1;31.0;52.0;33.0;0.0;19.0;-8.0
437;29;51;40;1;31.0;52.0;34.0;2.0;1.0;-6.0
438;32;63;28;1;31.0;52.0;34.0;-1.0;-11.0;6.0
439;37;63;21;1;31.0;52.0;34.0;-6.0;-11.0;13.0
440;37;49;29;1;31.0;52.0;34.0;-6.0;3.0;5.0
441;32;34;38;1;31.0;52.0;34.0;-1.0;18.0;-4.0
442;30;54;42;1;31.0;52.0;34.0;1.0;-2.0;-8.0
443;29;62;31;1;31.0;52.0;34.0;2.0;-10.0;3.0
444;34;63;21;1;31.0;52.0;35.0;-3.0;-11.0;14.0
445;35;50;25;1;31.0;52.0;35.0;-4.0;2.0;10.0
446;32;31;34;1;31.0;52.0;34.0;-1.0;21.0;0.0
447;26;52;42;1;31.0;52.0;35.0;5.0;0.0;-7.0
448;30;62;33;1;31.0;52.0;35.0;1.0;-10.0;2.0
449;36;63;22;1;31.0;52.0;35.0;-5.0;-11.0;13.0
450;33;52;26;1;31.0;52.0;36.0;-2.0;0.0;10.0
451;28;30;36;1;31.0;52.0;36.0;3.0;22.0;0.0
452;23;52;41;1;31.0;52.0;36.0;8.0;0.0;-5.0
453;22;63;38;1;31.0;52.0;36.0;9.0;-11.0;-2.0
454;28;59;30;1;31.0;52.0;36.0;3.0;-7.0;6.0
455;20;63;34;1;31.0;52.0;36.0;11.0;-11.0;2.0
456;34;61;35;1;31.0;52.0;36.0;-3.0;-9.0;1.0
457;35;61;28;1;31.0;52.0;36.0;-4.0;-9.0;8.0
458;31;56;28;1;31.0;52.0;36.0;0.0;-4.0;8.0
459;26;45;30;1;31.0;52.0;36.0;5.0;7.0;6.0
460;23;41;33;1;31.0;52.0;36.0;8.0;11.0;3.0
461;13;27;38;1;31.0;52.0;36.0;18.0;25.0;-2.0
462;20;48;34;1;31.0;52.0;36.0;11.0;4.0;2.0
463;20;53;37;1;31.0;52.0;36.0;11.0;-1.0;-1.0
464;34;55;40;1;31.0;52.0;37.0;-3.0;-3.0;-3.0
465;52;60;38;1;31.0;52.0;37.0;-21.0;-8.0;-1.0
466;48;61;40;1;31.0;52.0;37.0;-17.0;-9.0;-3.0
467;41;50;36;1;31.0;52.0;37.0;-10.0;2.0;1.0
468;24;52;38;1;31.0;52.0;37.0;7.0;0.0;-1.0
469;5;45;43;1;31.0;52.0;37.0;26.0;7.0;-6.0
470;7;45;41;1;30.0;52.0;37.0;23.0;7.0;-4.0
471;22;51;37;1;30.0;52.0;37.0;8.0;1.0;0.0
472;37;54;39;1;29.0;52.0;37.0;-8.0;-2.0;-2.0
473;57;62;31;1;29.0;52.0;37.0;-28.0;-10.0;6.0
474;46;51;42;1;29.0;52.0;37.0;-17.0;1.0;-5.0
475;27;53;42;1;29.0;52.0;37.0;2.0;-1.0;-5.0
476;13;46;37;1;29.0;52.0;37.0;16.0;6.0;0.0
477;6;46;35;1;29.0;52.0;37.0;23.0;6.0;2.0
478;14;56;40;1;28.0;52.0;37.0;14.0;-4.0;-3.0
479;23;50;48;1;28.0;52.0;37.0;5.0;2.0;-11.0
480;47;59;38;1;27.0;52.0;37.0;-20.0;-7.0;-1.0
481;53;62;33;1;26.0;52.0;37.0;-27.0;-10.0;4.0
482;38;52;39;1;26.0;52.0;37.0;-12.0;0.0;-2.0
483;18;47;36;1;27.0;52.0;37.0;9.0;5.0;1.0
484;3;46;38;1;27.0;52.0;37.0;24.0;6.0;-1.0
485;9;53;39;1;27.0;52.0;37.0;18.0;-1.0;-2.0
486;22;48;40;1;26.0;52.0;37.0;4.0;4.0;-3.0
487;39;50;41;1;26.0;52.0;37.0;-13.0;2.0;-4.0
488;54;63;31;1;26.0;52.0;37.0;-28.0;-11.0;6.0
489;45;52;34;1;26.0;52.0;37.0;-19.0;0.0;3.0
490;31;45;42;1;26.0;52.0;37.0;-5.0;7.0;-5.0
491;6;45;42;1;26.0;52.0;37.0;20.0;7.0;-5.0
492;3;36;36;1;26.0;52.0;37.0;23.0;16.0;1.0
493;13;49;40;1;26.0;52.0;37.0;13.0;3.0;-3.0
494;32;47;44;1;26.0;52.0;37.0;-6.0;5.0;-7.0
495;52;63;35;1;26.0;52.0;38.0;-26.0;-11.0;3.0
496;52;54;31;1;26.0;52.0;38.0;-26.0;-2.0;7.0
497;37;43;35;1;26.0;52.0;38.0;-11.0;9.0;3.0
498;13;55;37;1;26.0;52.0;38.0;13.0;-3.0;1.0
499;0;45;45;1;26.0;52.0;38.0;26.0;7.0;-7.0
500;11;59;37;1;26.0;52.0;38.0;15.0;-7.0;1.0
501;26;59;42;1;26.0;52.0;38.0;0.0;-7.0;-4.0
502;43;53;41;1;26.0;51.0;38.0;-17.0;-2.0;-3.0
503;52;62;30;1;26.0;51.0;38.0;-26.0;-11.0;8.0
504;41;50;33;1;26.0;51.0;38.0;-15.0;1.0;5.0
505;26;50;34;1;26.0;51.0;38.0;0.0;1.0;4.0
506;6;43;42;1;26.0;52.0;38.0;20.0;9.0;-4.0
507;4;38;38;1;26.0;52.0;38.0;22.0;14.0;0.0
508;17;50;41;1;26.0;52.0;38.0;9.0;2.0;-3.0
509;30;49;44;1;26.0;52.0;38.0;-4.0;3.0;-6.0
510;45;61;37;1;26.0;52.0;38.0;-19.0;-9.0;1.0
511;48;61;35;1;26.0;51.0;38.0;-22.0;-10.0;3.0
512;49;46;30;1;26.0;51.0;38.0;-23.0;5.0;8.0
513;26;54;34;1;26.0;51.0;38.0;0.0;-3.0;4.0
514;3;49;40;1;26.0;51.0;38.0;23.0;2.0;-2.0
515;3;55;32;1;26.0;51.0;38.0;23.0;-4.0;6.0
516;15;49;37;1;26.0;51.0;38.0;11.0;2.0;1.0
517;28;52;41;1;26.0;50.0;38.0;-2.0;-2.0;-3.0
518;45;62;37;1;26.0;50.0;38.0;-19.0;-12.0;1.0
519;51;59;32;1;26.0;50.0;38.0;-25.0;-9.0;6.0
520;40;55;36;1;26.0;50.0;39.0;-14.0;-5.0;3.0
521;24;55;36;1;26.0;50.0;39.0;2.0;-5.0;3.0
522;0;45;44;1;26.0;50.0;39.0;26.0;5.0;-5.0
523;8;58;39;1;26.0;50.0;39.0;18.0;-8.0;0.0
524;14;57;31;1;26.0;50.0;39.0;12.0;-7.0;8.0
525;22;59;38;1;26.0;50.0;39.0;4.0;-9.0;1.0
526;40;60;41;1;26.0;50.0;39.0;-14.0;-10.0;-2.0
527;57;63;30;1;26.0;50.0;39.0;-31.0;-13.0;9.0
528;46;43;35;1;26.0;50.0;39.0;-20.0;7.0;4.0
529;26;41;32;1;26.0;50.0;39.0;0.0;9.0;7.0
530;8;51;39;1;26.0;50.0;39.0;18.0;-1.0;0.0
531;1;44;38;1;26.0;50.0;39.0;25.0;6.0;1.0
532;13;49;41;1;26.0;50.0;40.0;13.0;1.0;-1.0
533;28;58;42;1;26.0;50.0;40.0;-2.0;-8.0;-2.0
534;47;57;39;1;26.0;50.0;40.0;-21.0;-7.0;1.0
535;51;61;34;1;26.0;50.0;40.0;-25.0;-11.0;6.0
536;41;49;35;1;26.0;50.0;40.0;-15.0;1.0;5.0
537;19;49;39;1;26.0;50.0;40.0;7.0;1.0;1.0
538;0;45;45;1;26.0;50.0;40.0;26.0;5.0;-5.0
539;9;57;38;1;26.0;50.0;41.0;17.0;-7.0;3.0
540;18;47;40;1;26.0;50.0;41.0;8.0;3.0;1.0
541;31;57;44;1;26.0;50.0;41.0;-5.0;-7.0;-3.0
542;42;59;44;1;26.0;50.0;41.0;-16.0;-9.0;-3.0
543;50;60;37;1;26.0;50.0;41.0;-24.0;-10.0;4.0
544;44;49;37;1;26.0;50.0;41.0;-18.0;1.0;4.0
545;29;47;37;1;26.0;50.0;41.0;-3.0;3.0;4.0
546;6;47;44;1;25.0;49.0;41.0;19.0;2.0;-3.0
547;1;46;41;1;25.0;49.0;41.0;24.0;3.0;0.0
548;15;48;39;1;25.0;49.0;41.0;10.0;1.0;2.0
549;25;61;43;1;25.0;49.0;41.0;0.0;-12.0;-2.0
550;36;49;50;1;26.0;49.0;41.0;-10.0;0.0;-9.0
551;48;57;41;1;26.0;49.0;42.0;-22.0;-8.0;1.0
552;45;46;41;1;26.0;49.0;42.0;-19.0;3.0;1.0
553;31;43;38;1;25.0;49.0;42.0;-6.0;6.0;4.0
554;13;47;40;1;25.0;49.0;42.0;12.0;2.0;2.0
555;1;47;47;1;25.0;49.0;42.0;24.0;2.0;-5.0
556;8;56;47;1;25.0;49.0;42.0;17.0;-7.0;-5.0
557;20;52;48;1;26.0;49.0;42.0;6.0;-3.0;-6.0
558;40;50;48;1;26.0;49.0;42.0;-14.0;-1.0;-6.0
559;56;61;40;1;26.0;48.0;42.0;-30.0;-13.0;2.0
560;46;44;43;1;26.0;48.0;42.0;-20.0;4.0;-1.0
561;23;40;44;1;26.0;48.0;42.0;3.0;8.0;-2.0
562;14;47;42;1;26.0;48.0;42.0;12.0;1.0;0.0
563;3;43;45;1;26.0;48.0;42.0;23.0;5.0;-3.0
564;11;50;44;1;26.0;48.0;42.0;15.0;-2.0;-2.0
565;23;53;51;1;26.0;49.0;42.0;3.0;-4.0;-9.0
566;39;50;50;1;26.0;48.0;42.0;-13.0;-2.0;-8.0
567;53;57;41;1;26.0;48.0;42.0;-27.0;-9.0;1.0
568;44;45;45;1;26.0;48.0;42.0;-18.0;3.0;-3.0
569;26;45;45;1;26.0;48.0;42.0;0.0;3.0;-3.0
570;11;47;42;1;26.0;48.0;42.0;15.0;1.0;0.0
571;5;45;43;1;26.0;48.0;42.0;21.0;3.0;-1.0
572;13;48;44;1;26.0;48.0;42.0;13.0;0.0;-2.0
573;26;53;51;1;26.0;48.0;42.0;0.0;-5.0;-9.0
574;42;51;48;1;26.0;48.0;42.0;-16.0;-3.0;-6.0
575;49;54;42;1;26.0;48.0;42.0;-23.0;-6.0;0.0
576;45;48;43;1;28.0;48.0;42.0;-17.0;0.0;-1.0
577;25;50;45;1;28.0;48.0;42.0;3.0;-2.0;-3.0
578;9;48;42;1;26.0;48.0;42.0;17.0;0.0;0.0
579;5;43;45;1;26.0;48.0;42.0;21.0;5.0;-3.0
580;12;47;43;1;25.0;48.0;42.0;13.0;1.0;-1.0
581;23;47;46;1;25.0;48.0;42.0;2.0;1.0;-4.0
582;36;48;51;1;26.0;48.0;42.0;-10.0;0.0;-9.0
583;54;58;42;1;26.0;48.0;42.0;-28.0;-10.0;0.0
584;46;42;40;1;28.0;48.0;42.0;-18.0;6.0;2.0
585;38;47;39;1;28.0;48.0;42.0;-10.0;1.0;3.0
586;13;47;44;1;26.0;48.0;42.0;13.0;1.0;-2.0
587;4;44;41;1;26.0;48.0;42.0;22.0;4.0;1.0
588;13;46;40;1;26.0;48.0;42.0;13.0;2.0;2.0
589;29;52;45;1;26.0;48.0;42.0;-3.0;-4.0;-3.0
590;53;61;43;1;26.0;48.0;42.0;-27.0;-13.0;-1.0
591;47;44;42;1;27.0;48.0;42.0;-20.0;4.0;0.0
592;38;50;48;1;28.0;48.0;41.0;-10.0;-2.0;-7.0
593;9;46;45;1;28.0;48.0;41.0;19.0;2.0;-4.0
594;7;46;38;1;28.0;48.0;41.0;21.0;2.0;3.0
595;17;45;39;1;28.0;48.0;41.0;11.0;3.0;2.0
596;36;55;41;1;28.0;48.0;41.0;-8.0;-7.0;0.0
597;55;61;35;1;28.0;48.0;40.0;-27.0;-13.0;5.0
598;47;50;37;1;28.0;48.0;40.0;-19.0;-2.0;3.0
599;28;51;46;1;28.0;49.0;40.0;0.0;-2.0;-6.0
600;8;53;43;1;29.0;49.0;40.0;21.0;-4.0;-3.0
601;9;43;40;1;29.0;49.0;39.0;20.0;6.0;-1.0
602;20;43;41;1;29.0;48.0;39.0;9.0;5.0;-2.0
603;39;46;42;1;29.0;48.0;39.0;-10.0;2.0;-3.0
604;54;63;35;1;29.0;48.0;39.0;-25.0;-15.0;4.0
605;48;53;38;1;29.0;49.0;38.0;-19.0;-4.0;0.0
606;34;51;42;1;29.0;50.0;38.0;-5.0;-1.0;-4.0
607;9;47;40;1;29.0;50.0;37.0;20.0;3.0;-3.0
608;9;47;34;1;29.0;50.0;37.0;20.0;3.0;3.0
609;20;45;35;1;29.0;49.0;37.0;9.0;4.0;2.0
610;44;54;36;1;29.0;49.0;36.0;-15.0;-5.0;0.0
611;50;63;34;1;29.0;48.0;36.0;-21.0;-15.0;2.0
612;37;60;39;1;29.0;48.0;36.0;-8.0;-12.0;-3.0
613;19;41;34;1;29.0;48.0;36.0;10.0;7.0;2.0
614;13;43;32;1;29.0;49.0;36.0;16.0;6.0;4.0
615;25;49;35;1;29.0;50.0;35.0;4.0;1.0;0.0
616;32;53;26;1;29.0;50.0;35.0;-3.0;-3.0;9.0
617;35;63;31;1;29.0;51.0;35.0;-6.0;-12.0;4.0
618;38;63;33;1;29.0;51.0;35.0;-9.0;-12.0;2.0
619;33;45;31;1;29.0;51.0;35.0;-4.0;6.0;4.0
620;26;56;29;1;29.0;51.0;34.0;3.0;-5.0;5.0
621;22;36;31;1;29.0;51.0;34.0;7.0;15.0;3.0
622;25;38;33;1;29.0;51.0;34.0;4.0;13.0;1.0
623;34;51;34;1;29.0;51.0;34.0;-5.0;0.0;0.0
624;33;63;25;1;29.0;51.0;34.0;-4.0;-12.0;9.0
625;34;62;18;1;29.0;51.0;34.0;-5.0;-11.0;16.0
626;27;42;22;1;29.0;51.0;34.0;2.0;9.0;12.0
627;28;29;31;1;29.0;51.0;34.0;1.0;22.0;3.0
628;29;52;37;1;28.0;51.0;34.0;-1.0;-1.0;-3.0
629;34;57;31;1;28.0;51.0;34.0;-6.0;-6.0;3.0
630;35;63;15;1;28.0;51.0;34.0;-7.0;-12.0;19.0
631;38;61;21;1;28.0;51.0;34.0;-10.0;-10.0;13.0
632;28;30;32;1;28.0;51.0;34.0;0.0;21.0;2.0
633;27;43;39;1;28.0;51.0;34.0;1.0;8.0;-5.0
634;27;51;32;1;28.0;51.0;34.0;1.0;0.0;2.0
635;33;63;14;1;28.0;51.0;34.0;-5.0;-12.0;20.0
636;37;60;18;1;28.0;51.0;34.0;-9.0;-9.0;16.0
637;29;31;32;1;28.0;51.0;34.0;-1.0;20.0;2.0
638;29;33;36;1;28.0;51.0;34.0;-1.0;18.0;-2.0
639;28;52;36;1;27.0;51.0;34.0;-1.0;-1.0;-2.0
640;32;63;19;1;27.0;50.0;34.0;-5.0;-13.0;15.0
641;37;63;16;1;27.0;49.0;34.0;-10.0;-14.0;18.0
642;29;42;30;1;26.0;49.0;34.0;-3.0;7.0;4.0
643;26;29;41;1;26.0;49.0;34.0;0.0;20.0;-7.0
644;33;48;35;1;26.0;49.0;34.0;-7.0;1.0;-1.0
645;41;63;14;1;26.0;50.0;34.0;-15.0;-13.0;20.0
646;34;46;20;1;26.0;49.0;34.0;-8.0;3.0;14.0
647;21;35;34;1;26.0;49.0;35.0;5.0;14.0;1.0
648;14;56;36;1;25.0;49.0;35.0;11.0;-7.0;-1.0
649;15;56;38;1;25.0;49.0;35.0;10.0;-7.0;-3.0
650;12;57;32;1;25.0;50.0;35.0;13.0;-7.0;3.0
651;21;59;25;1;25.0;50.0;35.0;4.0;-9.0;10.0
652;24;62;22;1;25.0;50.0;35.0;1.0;-12.0;13.0
653;29;60;27;1;25.0;50.0;36.0;-4.0;-10.0;9.0
654;29;55;26;1;25.0;50.0;36.0;-4.0;-5.0;10.0
655;29;52;31;1;24.0;50.0;36.0;-5.0;-2.0;5.0
656;28;47;36;1;24.0;50.0;36.0;-4.0;3.0;0.0
657;29;51;37;1;24.0;50.0;36.0;-5.0;-1.0;-1.0
658;25;45;36;1;23.0;50.0;36.0;-2.0;5.0;0.0
659;25;46;36;1;23.0;50.0;36.0;-2.0;4.0;0.0
660;22;48;36;1;23.0;50.0;36.0;1.0;2.0;0.0
661;22;47;36;1;23.0;50.0;36.0;1.0;3.0;0.0
662;18;47;38;1;22.0;50.0;36.0;4.0;3.0;-2.0
663;20;48;38;1;22.0;50.0;36.0;2.0;2.0;-2.0
664;19;50;38;1;22.0;50.0;36.0;3.0;0.0;-2.0
665;17;49;38;1;22.0;50.0;36.0;5.0;1.0;-2.0
666;17;53;37;1;22.0;50.0;36.0;5.0;-3.0;-1.0
667;19;51;38;1;22.0;50.0;36.0;3.0;-1.0;-2.0
668;19;49;37;1;22.0;50.0;36.0;3.0;1.0;-1.0
669;21;48;37;1;22.0;50.0;36.0;1.0;2.0;-1.0
670;19;51;36;1;22.0;50.0;36.0;3.0;-1.0;0.0
671;21;49;36;1;22.0;50.0;36.0;1.0;1.0;0.0
672;21;49;36;1;22.0;50.0;36.0;1.0;1.0;0.0
673;22;48;37;1;22.0;50.0;36.0;0.0;2.0;-1.0
674;21;48;34;1;22.0;50.0;36.0;1.0;2.0;2.0
675;21;48;37;1;22.0;50.0;36.0;1.0;2.0;-1.0
676;21;49;37;1;22.0;50.0;36.0;1.0;1.0;-1.0
677;21;49;36;1;22.0;50.0;36.0;1.0;1.0;0.0
678;21;49;35;1;22.0;50.0;36.0;1.0;1.0;1.0
679;21;50;37;1;22.0;50.0;36.0;1.0;0.0;-1.0
680;23;50;36;1;22.0;50.0;37.0;-1.0;0.0;1.0
681;26;48;37;1;22.0;50.0;37.0;-4.0;2.0;0.0
682;25;50;36;1;22.0;50.0;37.0;-3.0;0.0;1.0
683;24;50;36;1;22.0;50.0;37.0;-2.0;0.0;1.0
684;23;49;36;1;22.0;50.0;37.0;-1.0;1.0;1.0
685;21;51;35;1;22.0;50.0;37.0;1.0;-1.0;2.0
686;18;51;35;1;23.0;50.0;37.0;5.0;-1.0;2.0
687;20;50;36;1;23.0;50.0;37.0;3.0;0.0;1.0
688;18;50;37;1;23.0;50.0;37.0;5.0;0.0;0.0
689;20;50;37;1;23.0;50.0;37.0;3.0;0.0;0.0
690;20;50;36;1;23.0;50.0;37.0;3.0;0.0;1.0
691;21;50;36;1;23.0;50.0;37.0;2.0;0.0;1.0
692;22;50;36;1;23.0;50.0;37.0;1.0;0.0;1.0
693;23;51;37;1;23.0;50.0;37.0;0.0;-1.0;0.0
694;22;52;37;1;23.0;50.0;37.0;1.0;-2.0;0.0
695;23;52;36;1;23.0;50.0;37.0;0.0;-2.0;1.0
696;20;50;36;1;23.0;50.0;37.0;3.0;0.0;1.0
697;20;49;37;1;23.0;50.0;37.0;3.0;1.0;0.0
698;21;51;37;1;23.0;50.0;37.0;2.0;-1.0;0.0
699;21;50;38;1;23.0;50.0;37.0;2.0;0.0;-1.0
700;22;50;38;1;23.0;50.0;37.0;1.0;0.0;-1.0
701;23;51;39;1;24.0;50.0;37.0;1.0;-1.0;-2.0
702;23;50;40;1;25.0;50.0;37.0;2.0;0.0;-3.0
703;25;51;39;1;25.0;50.0;37.0;0.0;-1.0;-2.0
704;26;53;41;1;25.0;50.0;37.0;-1.0;-3.0;-4.0
705;27;51;40;1;26.0;50.0;36.0;-1.0;-1.0;-4.0
706;29;52;38;1;26.0;50.0;36.0;-3.0;-2.0;-2.0
707;26;52;37;1;26.0;50.0;36.0;0.0;-2.0;-1.0
708;27;52;38;1;26.0;50.0;37.0;-1.0;-2.0;-1.0
709;27;55;37;1;26.0;50.0;37.0;-1.0;-5.0;0.0
710;26;58;36;1;26.0;50.0;37.0;0.0;-8.0;1.0
711;25;54;34;1;26.0;50.0;37.0;1.0;-4.0;3.0
712;26;58;37;1;26.0;50.0;36.0;0.0;-8.0;-1.0
713;28;42;40;1;26.0;50.0;36.0;-2.0;8.0;-4.0
714;31;23;41;1;26.0;50.0;37.0;-5.0;27.0;-4.0
715;32;49;45;1;26.0;50.0;37.0;-6.0;1.0;-8.0
716;30;60;35;1;26.0;50.0;37.0;-4.0;-10.0;2.0
717;27;63;29;1;27.0;51.0;36.0;0.0;-12.0;7.0
718;27;53;27;1;27.0;51.0;36.0;0.0;-2.0;9.0
719;28;39;34;1;27.0;51.0;36.0;-1.0;12.0;2.0
720;28;22;41;1;27.0;51.0;37.0;-1.0;29.0;-4.0
721;28;51;45;1;27.0;51.0;37.0;-1.0;0.0;-8.0
722;30;62;35;1;27.0;51.0;37.0;-3.0;-11.0;2.0
723;32;63;26;1;27.0;51.0;37.0;-5.0;-12.0;11.0
724;30;56;28;1;27.0;51.0;37.0;-3.0;-5.0;9.0
725;30;34;36;1;28.0;51.0;36.0;-2.0;17.0;0.0
726;26;27;44;1;28.0;51.0;37.0;2.0;24.0;-7.0
727;28;50;40;1;28.0;51.0;37.0;0.0;1.0;-3.0
728;27;54;35;1;28.0;51.0;37.0;1.0;-3.0;2.0
729;22;63;20;1;28.0;51.0;36.0;6.0;-12.0;16.0
730;33;61;23;1;28.0;51.0;36.0;-5.0;-10.0;13.0
731;32;44;31;1;28.0;51.0;36.0;-4.0;7.0;5.0
732;31;31;42;1;28.0;51.0;37.0;-3.0;20.0;-5.0
733;32;46;47;1;28.0;51.0;36.0;-4.0;5.0;-11.0
734;31;60;40;1;28.0;51.0;36.0;-3.0;-9.0;-4.0
735;31;63;26;1;28.0;51.0;36.0;-3.0;-12.0;10.0
736;30;54;26;1;28.0;51.0;36.0;-2.0;-3.0;10.0
737;26;36;29;1;28.0;51.0;36.0;2.0;15.0;7.0
738;26;26;40;1;28.0;51.0;35.0;2.0;25.0;-5.0
739;29;45;39;1;29.0;52.0;35.0;0.0;7.0;-4.0
740;28;62;29;1;29.0;52.0;35.0;1.0;-10.0;6.0
741;34;63;24;1;29.0;52.0;35.0;-5.0;-11.0;11.0
742;31;44;30;1;29.0;51.0;35.0;-2.0;7.0;5.0
743;30;28;39;1;29.0;51.0;35.0;-1.0;23.0;-4.0
744;25;33;48;1;29.0;51.0;34.0;4.0;18.0;-14.0
745;29;46;43;1;29.0;51.0;34.0;0.0;5.0;-9.0
746;26;63;25;1;29.0;50.0;34.0;3.0;-13.0;9.0
747;35;63;22;1;29.0;50.0;34.0;-6.0;-13.0;12.0
748;28;40;34;1;29.0;49.0;34.0;1.0;9.0;0.0
749;31;36;41;1;29.0;50.0;34.0;-2.0;14.0;-7.0
750;24;49;43;1;29.0;50.0;33.0;5.0;1.0;-10.0
751;26;61;33;1;29.0;50.0;33.0;3.0;-11.0;0.0
752;28;63;27;1;28.0;50.0;32.0;0.0;-13.0;5.0
753;34;63;19;1;28.0;50.0;33.0;-6.0;-13.0;14.0
754;30;48;32;1;28.0;49.0;33.0;-2.0;1.0;1.0
755;28;29;39;1;28.0;50.0;33.0;0.0;21.0;-6.0
756;25;45;45;1;29.0;50.0;32.0;4.0;5.0;-13.0
757;27;62;29;1;29.0;50.0;32.0;2.0;-12.0;3.0
758;37;63;18;1;29.0;50.0;32.0;-8.0;-13.0;14.0
759;34;51;22;1;28.0;49.0;32.0;-6.0;-2.0;10.0
760;29;31;36;1;28.0;49.0;33.0;-1.0;18.0;-3.0
761;26;43;41;1;28.0;49.0;32.0;2.0;6.0;-9.0
762;29;59;33;1;28.0;50.0;32.0;-1.0;-9.0;-1.0
763;34;63;19;1;29.0;49.0;31.0;-5.0;-14.0;12.0
764;38;57;23;1;29.0;49.0;31.0;-9.0;-8.0;8.0
765;28;36;32;1;29.0;49.0;32.0;1.0;13.0;0.0
766;27;32;41;1;29.0;49.0;32.0;2.0;17.0;-9.0
767;29;49;40;1;29.0;49.0;32.0;0.0;0.0;-8.0
768;30;62;26;1;29.0;49.0;30.0;-1.0;-13.0;4.0
769;33;63;21;1;29.0;49.0;30.0;-4.0;-14.0;9.0
770;33;47;28;1;28.0;49.0;30.0;-5.0;2.0;2.0
771;29;34;37;1;28.0;49.0;30.0;-1.0;15.0;-7.0
772;26;43;39;1;28.0;49.0;30.0;2.0;6.0;-9.0
773;26;58;29;1;28.0;49.0;30.0;2.0;-9.0;1.0
774;29;63;22;1;28.0;49.0;30.0;-1.0;-14.0;8.0
775;32;53;28;1;28.0;49.0;30.0;-4.0;-4.0;2.0
776;25;28;35;1;28.0;49.0;31.0;3.0;21.0;-4.0
777;26;34;38;1;28.0;49.0;31.0;2.0;15.0;-7.0
778;28;50;37;1;28.0;49.0;31.0;0.0;-1.0;-6.0
779;28;62;30;1;28.0;49.0;30.0;0.0;-13.0;0.0
780;28;63;20;1;28.0;49.0;30.0;0.0;-14.0;10.0
781;27;49;26;1;28.0;49.0;30.0;1.0;0.0;4.0
782;30;32;35;1;28.0;49.0;30.0;-2.0;17.0;-5.0
783;24;40;39;1;28.0;49.0;30.0;4.0;9.0;-9.0
784;26;50;34;1;28.0;49.0;30.0;2.0;-1.0;-4.0
785;27;63;25;1;28.0;49.0;30.0;1.0;-14.0;5.0
786;34;62;24;1;28.0;50.0;30.0;-6.0;-12.0;6.0
